nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,0.999385082,0.994162452,0.996544878,0.992885052,0.99898952,0.996453502,0.955469992,0.013372227,1,1,0.999996846,0.023440387,0.999248898,0.997292195,0.963946007,0.069030221,1,0.99999997,0.999969807,0.697657841,0.999999972,0.999999993,0.999999331,0.001966028,0.999980035,0.999998204,0.998676157,0.025738802,1,1,1,0.448848373,1,0.999999952,0.99983432,0.557046192,1,1,1,0.84206186
1320,0.999476293,0.994825263,0.997127027,0.994639904,0.999128902,0.996938927,0.960495017,0.015588483,1,1,0.99999739,0.031398829,0.999359435,0.997674234,0.967698662,0.075251977,1,0.999999976,0.999973985,0.723650099,0.999999977,0.999999994,0.999999455,0.002897936,0.999982664,0.999998588,0.998872275,0.031182492,1,1,1,0.463223223,1,0.999999965,0.999867706,0.58069425,1,1,1,0.852301447
1340,0.999553659,0.99541108,0.997611862,0.995979482,0.999248561,0.99735722,0.964978317,0.018071914,1,1,0.999997837,0.041288262,0.999453342,0.998001756,0.971069778,0.081780959,1,0.999999981,0.999977556,0.74810113,0.999999981,0.999999995,0.999999556,0.004186022,0.999984926,0.999998887,0.999038882,0.037434222,1,1,1,0.477429099,1,0.999999974,0.999894309,0.603677163,1,1,1,0.861942841
1360,0.999619325,0.995928996,0.998015407,0.996996651,0.999351351,0.997717708,0.968973574,0.020840339,1,1,0.999998205,0.053347249,0.99953317,0.998282592,0.97409624,0.088613548,1,0.999999984,0.999980612,0.770997563,0.999999984,0.999999996,0.999999638,0.005931091,0.999986877,0.999999122,0.999180471,0.044549871,1,1,1,0.491452704,1,0.999999981,0.999915515,0.625946351,1,1,1,0.87101269
1380,0.999675096,0.996387022,0.998351117,0.997765168,0.999439705,0.998028426,0.972530018,0.023911149,1,1,0.999998508,0.0677887,0.99960107,0.998523445,0.976811731,0.09574509,1,0.999999987,0.999983232,0.792345543,0.999999987,0.999999997,0.999999704,0.008250364,0.999988561,0.999999306,0.999300848,0.052579689,1,1,1,0.505282003,1,0.999999986,0.999932427,0.647462215,1,1,1,0.879537532
1400,0.999722497,0.996792213,0.998630268,0.998343107,0.999515699,0.998296296,0.975692633,0.027301133,1,1,0.999998757,0.084787405,0.999658863,0.998730057,0.979246941,0.103169955,1,0.99999999,0.99998548,0.81216807,0.999999989,0.999999998,0.999999757,0.011276715,0.999990016,0.999999451,0.999403234,0.061567086,1,1,1,0.518906182,1,0.99999999,0.999945921,0.668193673,1,1,1,0.887543621
1420,0.99976281,0.997150786,0.998862297,0.998775818,0.999581103,0.998527275,0.978502383,0.031049042,1,1,0.999998964,0.10446859,0.999708083,0.998907342,0.981429773,0.110881593,1,0.999999992,0.999987412,0.830502356,0.999999991,0.999999998,0.999999801,0.015156886,0.999991276,0.999999565,0.999490356,0.07154754,1,1,1,0.532315594,1,0.999999993,0.999956693,0.688117627,1,1,1,0.895056788
1440,0.99979712,0.997468214,0.999055096,0.999098459,0.999637429,0.99872649,0.980996466,0.035149157,1,1,0.999999135,0.126898366,0.99975003,0.999059507,0.983385558,0.118872588,1,0.999999993,0.999989074,0.847397274,0.999999992,0.999999999,0.999999836,0.02004865,0.999992367,0.999999654,0.999564524,0.082547679,1,1,1,0.545501714,1,0.999999995,0.999965297,0.707218388,1,1,1,0.902102315
1460,0.999826342,0.997749321,0.999215253,0.999338097,0.99968597,0.998898353,0.983208563,0.039615236,1,1,0.999999277,0.152076781,0.999785802,0.99919015,0.985137247,0.127134726,1,0.999999994,0.999990506,0.862910956,0.999999993,0.999999999,0.999999865,0.026116917,0.999993315,0.999999725,0.999627695,0.094584535,1,1,1,0.558457085,1,0.999999996,0.999972173,0.725487055,1,1,1,0.908704841
1480,0.999851246,0.997998356,0.999348267,0.999515435,0.999727828,0.999046662,0.985169096,0.044459784,1,1,0.999999394,0.179933997,0.999816328,0.999302352,0.986705609,0.13565906,1,0.999999995,0.99999174,0.877108577,0.999999994,0.999999999,0.999999889,0.033528903,0.999994138,0.999999781,0.999681525,0.107665012,1,1,1,0.571175264,1,0.999999997,0.999977671,0.742920891,1,1,1,0.914888284
1500,0.999872486,0.998219062,0.999458717,0.999646222,0.999763947,0.999174682,0.98690548,0.049693935,1,1,0.999999492,0.210329876,0.999842394,0.99939875,0.988109406,0.144435973,1,0.999999996,0.999992807,0.890060352,0.999999995,0.999999999,0.999999908,0.04244853,0.999994854,0.999999826,0.999727419,0.121785561,1,1,1,0.583650769,1,0.999999998,0.999982071,0.75952269,1,1,1,0.920675776
1520,0.999890614,0.998414737,0.99955042,0.999742367,0.999795134,0.999285224,0.98844237,0.05532734,1,1,0.999999574,0.243056988,0.999864667,0.9994816,0.989365575,0.153455246,1,0.999999997,0.999993728,0.90183975,0.999999996,0.999999999,0.999999924,0.053030305,0.999995478,0.999999861,0.999766566,0.136932078,1,1,1,0.595879027,1,0.999999998,0.999985593,0.775300149,1,1,1,0.926089622
1540,0.999906097,0.998588291,0.999626552,0.999812833,0.999822082,0.999380706,0.989801895,0.061368073,1,1,0.999999642,0.277846829,0.999883712,0.999552832,0.99048938,0.162706129,1,0.999999997,0.999994526,0.91252195,0.999999997,1,0.999999937,0.06541299,0.999996021,0.999999889,0.999799976,0.153080016,1,1,1,0.607856317,1,0.999999999,0.999988416,0.790265265,1,1,1,0.931151263
1560,0.99991933,0.998742285,0.999689753,0.999864331,0.999845381,0.999463208,0.991003883,0.067822559,1,1,0.999999698,0.314378783,0.999900008,0.9996141,0.991494567,0.172177401,1,0.999999998,0.999995217,0.922182509,0.999999997,1,0.999999948,0.079713392,0.999996496,0.999999911,0.999828506,0.1701947,1,1,1,0.61957972,1,0.999999999,0.999990678,0.804433747,1,1,1,0.935881259
1580,0.999930649,0.998878982,0.99974222,0.999901867,0.999865539,0.99953452,0.992066069,0.074695504,1,1,0.999999746,0.352291245,0.999913961,0.999666818,0.992393502,0.18185744,1,0.999999998,0.999995817,0.930896253,0.999999998,1,0.999999957,0.09602062,0.999996911,0.999999928,0.99985288,0.188231833,1,1,1,0.631047068,1,0.999999999,0.999992493,0.817824467,1,1,1,0.940299274
1600,0.999940336,0.999000373,0.999785777,0.999929159,0.999882991,0.999596183,0.993004295,0.081989854,1,1,0.999999785,0.39119416,0.999925916,0.999712199,0.993197301,0.191734287,1,0.999999999,0.999996338,0.93873637,0.999999998,1,0.999999964,0.114391122,0.999997274,0.999999943,0.999873717,0.207138176,1,1,1,0.64225689,1,0.999999999,0.99999395,0.830458941,1,1,1,0.944424076
1620,0.999948634,0.999108219,0.999821939,0.999948955,0.99989811,0.999649523,0.993832691,0.089706769,1,1,0.999999819,0.430682249,0.999936166,0.99975128,0.993915947,0.201795706,1,0.999999999,0.999996791,0.945773678,0.999999998,1,0.99999997,0.134844805,0.999997592,0.999999954,0.999891538,0.22685236,1,1,1,0.653208365,1,1,0.999995121,0.842360843,1,1,1,0.948273539
1640,0.999955746,0.999204072,0.999851964,0.999963283,0.999911217,0.999695681,0.994563843,0.097845605,1,1,0.999999847,0.470348154,0.99994496,0.999784951,0.994558402,0.212029247,1,0.999999999,0.999997185,0.952076075,0.999999999,1,0.999999975,0.157362438,0.99999787,0.999999963,0.99990679,0.247305839,1,1,1,0.663901277,1,1,0.999996062,0.853555565,1,1,1,0.951864657
1660,0.999961846,0.999289301,0.999876897,0.999973633,0.999922587,0.999735641,0.995208953,0.106403924,1,1,0.99999987,0.50979486,0.99995251,0.999813973,0.995132702,0.222422304,1,0.999999999,0.999997528,0.957708122,0.999999999,1,0.999999979,0.181884495,0.999998115,0.99999997,0.999919849,0.268423914,1,1,1,0.674335963,1,1,0.999996819,0.864069811,1,1,1,0.955213558
1680,0.999967082,0.999365117,0.999897604,0.999981093,0.999932457,0.999770249,0.995777976,0.115377507,1,1,0.99999989,0.54864682,0.999958996,0.999838999,0.995646053,0.232962166,1,0.999999999,0.999997827,0.962730763,0.999999999,1,0.999999982,0.208311494,0.99999833,0.999999976,0.999931038,0.290126834,1,1,1,0.684513273,1,1,0.999997429,0.873931232,1,1,1,0.958335523
1700,0.99997158,0.999432589,0.999914805,0.999986462,0.99994103,0.999800234,0.99627975,0.124760393,1,1,0.999999906,0.586559363,0.999964573,0.999860589,0.996104908,0.243636076,1,0.999999999,0.999998088,0.967201149,0.999999999,1,0.999999985,0.236505804,0.999998519,0.99999998,0.99994063,0.312330932,1,1,1,0.694434527,1,1,0.99999792,0.883168098,1,1,1,0.96124501
1720,0.999975446,0.999492662,0.999929096,0.999990319,0.999948481,0.999826226,0.996722118,0.134544923,1,1,0.99999992,0.623226111,0.99996937,0.999879225,0.996515048,0.254431276,1,1,0.999998317,0.97117256,0.999999999,1,0.999999988,0.266294827,0.999998686,0.999999984,0.999948857,0.334949765,1,1,1,0.704101474,1,1,0.999998316,0.89180901,1,1,1,0.963955679
1740,0.999978771,0.99954617,0.999940971,0.999993086,0.999954962,0.999848765,0.997112031,0.144721802,1,1,0.999999932,0.658384279,0.9999735,0.999895317,0.996881648,0.265335055,1,1,0.999998516,0.974694395,0.999999999,1,0.99999999,0.297475363,0.999998832,0.999999987,0.999955918,0.357895249,1,1,1,0.713516253,1,1,0.999998635,0.899882641,1,1,1,0.966480421
1760,0.999981634,0.999593852,0.999950842,0.999995068,0.999960603,0.999868319,0.997455647,0.155292032,1,1,0.999999942,0.691817857,0.999977058,0.999909219,0.997209337,0.276334792,1,1,0.999998691,0.977812237,0.999999999,1,0.999999991,0.329818946,0.999998962,0.99999999,0.999961982,0.381078752,1,1,1,0.722681357,1,1,0.999998894,0.907417518,1,1,1,0.968831386
1780,0.999984099,0.99963636,0.999959048,0.999996485,0.999965515,0.99988529,0.997758413,0.166241823,1,1,0.999999951,0.723358785,0.999980125,0.999921235,0.997502257,0.287417999,1,1,0.999998845,0.980567949,1,1,0.999999993,0.363077883,0.999999076,0.999999992,0.999967192,0.404412135,1,1,1,0.7315996,1,1,0.999999102,0.91444183,1,1,1,0.971020013
1800,0.999986224,0.999674274,0.999965873,0.999997497,0.999969795,0.999900027,0.998025152,0.177544865,1,1,0.999999958,0.752886347,0.999982771,0.999931627,0.997764111,0.298572354,1,1,0.999998979,0.982999825,1,1,0.999999994,0.396991703,0.999999177,0.999999993,0.999971671,0.427808721,1,1,1,0.740274079,1,1,0.999999271,0.920983268,1,1,1,0.973057059
1820,0.999988058,0.999708104,0.99997155,0.99999822,0.999973528,0.999912829,0.998260122,0.18918588,1,1,0.999999964,0.780325025,0.999985054,0.999940617,0.997998209,0.309785735,1,1,0.999999097,0.985142753,1,1,0.999999995,0.431293741,0.999999266,0.999999994,0.999975524,0.451184183,1,1,1,0.74870815,1,1,0.999999407,0.927068887,1,1,1,0.974952634
1840,0.99998964,0.999738303,0.999976274,0.999998735,0.999976785,0.999923956,0.998467089,0.201148436,1,1,0.999999969,0.805641138,0.999987027,0.999948399,0.998207509,0.321046258,1,1,0.999999201,0.987028407,1,1,0.999999996,0.465717595,0.999999345,0.999999995,0.999978841,0.474457334,1,1,1,0.756905392,1,1,0.999999518,0.932724997,1,1,1,0.976716229
1860,0.999991006,0.999765274,0.999980206,0.999999102,0.999979629,0.999933631,0.998649378,0.213415064,1,1,0.999999974,0.828838577,0.999988732,0.999955139,0.998394657,0.332342295,1,1,0.999999292,0.988685449,1,1,0.999999996,0.50000319,0.999999416,0.999999996,0.999981698,0.497550824,1,1,1,0.764869586,1,1,0.999999608,0.937977074,1,1,1,0.978356745
1880,0.999992187,0.999789372,0.99998348,0.999999362,0.999982113,0.999942047,0.998809922,0.22596737,1,1,0.999999977,0.849953933,0.999990206,0.999960978,0.998562014,0.343662506,1,1,0.999999372,0.990139731,1,1,0.999999997,0.533902286,0.999999478,0.999999997,0.999984159,0.520391725,1,1,1,0.772604686,1,1,0.99999968,0.94284969,1,1,1,0.979882526
1900,0.999993209,0.999810913,0.999986207,0.999999548,0.999984285,0.999949372,0.99895131,0.238786152,1,1,0.999999981,0.869051316,0.999991483,0.999966041,0.99871169,0.354995857,1,1,0.999999443,0.991414507,1,1,0.999999997,0.567183232,0.999999533,0.999999997,0.999986282,0.54291202,1,1,1,0.780114792,1,1,0.999999739,0.947366462,1,1,1,0.981301387
1920,0.999994093,0.999830176,0.999988479,0.999999679,0.999986185,0.999955749,0.999075826,0.251851519,1,1,0.999999983,0.886217116,0.999992588,0.999970431,0.998845569,0.366331645,1,1,0.999999505,0.992530632,1,1,0.999999998,0.599634897,0.999999582,0.999999998,0.999988113,0.565048981,1,1,1,0.787404137,1,1,0.999999787,0.951550013,1,1,1,0.982620643
1940,0.999994859,0.99984741,0.999990373,0.999999773,0.999987848,0.999961305,0.999185483,0.265143007,1,1,0.999999986,0.901554896,0.999993545,0.999974241,0.998965335,0.377659507,1,1,0.99999956,0.993506768,1,1,0.999999998,0.631069684,0.999999626,0.999999998,0.999989694,0.586745452,1,1,1,0.794477055,1,1,0.999999826,0.955421953,1,1,1,0.983847135
1960,0.999995522,0.999862835,0.999991952,0.999999839,0.999989304,0.999966147,0.999282056,0.278639699,1,1,0.999999988,0.915180602,0.999994376,0.999977549,0.999072491,0.388969439,1,1,0.999999609,0.994359569,1,1,0.999999998,0.661325639,0.999999664,0.999999999,0.999991059,0.607950029,1,1,1,0.801337972,1,1,0.999999858,0.959002863,1,1,1,0.98498726
1980,0.999996098,0.999876647,0.99999327,0.999999886,0.99999058,0.999970369,0.999367108,0.292320338,1,1,0.999999989,0.927218199,0.999995096,0.999980422,0.999168379,0.400251808,1,1,0.999999652,0.995103869,1,1,0.999999999,0.690267657,0.999999699,0.999999999,0.999992239,0.628617161,1,1,1,0.80799138,1,1,0.999999884,0.962312296,1,1,1,0.986046992
2000,0.999996597,0.999889021,0.999994369,0.999999919,0.999991699,0.999974052,0.999442016,0.306163439,1,1,0.999999991,0.937795809,0.999995722,0.999982918,0.999254198,0.411497358,1,1,0.99999969,0.995752847,1,1,0.999999999,0.717787859,0.99999973,0.999999999,0.99999326,0.648707161,1,1,1,0.814441827,1,1,0.999999905,0.965368785,1,1,1,0.987031913
2020,0.999997031,0.999900111,0.999995287,0.999999943,0.999992681,0.999977267,0.999507994,0.320147397,1,1,0.999999992,0.947042404,0.999996265,0.999985089,0.999331017,0.422697222,1,1,0.999999724,0.996318194,1,1,0.999999999,0.743805217,0.999999757,0.999999999,0.999994143,0.668186142,1,1,1,0.820693896,1,1,0.999999922,0.968189858,1,1,1,0.98794723
2040,0.999997407,0.999910054,0.999996053,0.99999996,0.999993543,0.999980074,0.999566111,0.334250589,1,1,0.999999993,0.955085049,0.999996738,0.999986978,0.999399793,0.433842924,1,1,0.999999753,0.996810258,1,1,0.999999999,0.768264526,0.999999782,0.999999999,0.999994907,0.687025897,1,1,1,0.826752196,1,1,0.999999936,0.970792054,1,1,1,0.988797803
2060,0.999997735,0.999918973,0.999996693,0.999999972,0.999994301,0.999982526,0.999617307,0.348451481,1,1,0.999999994,0.9620467,0.999997149,0.999988621,0.999461378,0.444926383,1,1,0.99999978,0.997238183,1,1,0.999999999,0.791134842,0.999999804,0.999999999,0.999995569,0.705203707,1,1,1,0.832621347,1,1,0.999999948,0.973190954,1,1,1,0.989588163
2080,0.99999802,0.999926977,0.999997228,0.99999998,0.999994966,0.999984669,0.99966241,0.362728714,1,1,0.999999995,0.968044507,0.999997507,0.999990052,0.999516535,0.455939917,1,1,0.999999803,0.997610034,1,1,0.999999999,0.812407502,0.999999823,1,0.999996143,0.72270212,1,1,1,0.838305968,1,1,0.999999957,0.975401208,1,1,1,0.990322535
2100,0.999998268,0.999934162,0.999997676,0.999999986,0.999995551,0.999986543,0.999702149,0.377061193,1,1,0.999999996,0.973188583,0.999997818,0.999991299,0.999565944,0.466876239,1,1,0.999999824,0.997932917,1,1,0.999999999,0.832093842,0.999999841,1,0.999996641,0.739508669,1,1,1,0.843810669,1,1,0.999999965,0.977436567,1,1,1,0.991004854
